	sound	midpoint	word	phoneme	duration	intensity	F0	F1	F2	F3
56	ngf_04310_00016966991	6.74	no	o	0.0999999999999996	61.67827922873803	194.29800945618717	415.5156581921074	1142.2432159148757	2788.865446958787
59	ngf_04310_00016966991	6.96	green	iː	0.0600000000000005	61.78910848749644	181.6014689711221	389.5313550311477	935.302430307918	2533.4195880869493
61	ngf_04310_00016966991	7.12	or	ɔ	0.0999999999999996	54.63419533743783	160.68508705609327	454.1766018357186	1098.6651529009837	2838.8676689043014
64	ngf_04310_00016966991	7.425000000000001	blue	uː	0.1100000000000003	49.99518422793569	159.72236547436498	286.8590600038624	844.3557987426511	2838.3839133299853
68	ngf_04310_00032755408	1.025	make	e	0.07	63.82362061494917	284.54708469824607	592.5965070704477	1490.3379726243857	2713.5647041750635
71	ngf_04310_00032755408	1.185	sure	ʊ	0.03	63.85077043289623	300.7159627001897	507.9735668918485	2042.3675716532923	3022.934290373641
72	ngf_04310_00032755408	1.22	sure	a	0.04	69.19350474896902	270.63975513098467	594.4570447390166	1857.614624746506	2854.1854861150623
74	ngf_04310_00032755408	1.36	there	ɛː	0.0999999999999998	64.34490318591693	209.00437368648772	549.3400059162436	2049.840678829085	2170.31389631861
76	ngf_04310_00032755408	1.495	enough	i	0.07	63.82863986213625	202.79837958878667	419.2390660622447	1918.6318632963248	2295.050318030627
78	ngf_04310_00032755408	1.635	enough	ɔ	0.0699999999999998	63.62550068939003	211.70907869500013	638.1075199681982	1298.7066352562758	2305.944884167354
81	ngf_04310_00032755408	1.915	chairs	ɛː	0.1299999999999999	64.55992781659793	196.25895449580887	557.8149230150618	2092.8152137610527	2931.848703122458
84	ngf_04310_00032755408	2.145	for	ɔ	0.0300000000000002	60.70424819122431	183.76601512832315	476.789455763573	1351.2292466947483	2695.2597586171173
85	ngf_04310_00032755408	2.225	everyone	ɛ	0.1299999999999999	65.16813534416134	179.60403981272881	523.0630656542214	1779.3629423122418	2108.3891422361003
88	ngf_04310_00032755408	2.405	everyone	i	0.0299999999999998	60.77838270436139	185.34438885027623	381.44505109896096	1367.8144335494708	2524.736848678197
90	ngf_04310_00032755408	2.555	everyone	ɔ	0.1099999999999998	59.017040338286186	173.54167901215487	485.69011716152926	1172.6039977508665	2632.325763733182
92	ngf_04310_00032755408	2.7350000000000003	except	ɛ	0.1099999999999998	46.931046694236926	--undefined--	539.1426206877359	1806.1194846535425	2513.5990159890675
95	ngf_04310_00032755408	2.975	except	ɛ	0.0699999999999998	63.36523258518562	220.3760928270715	590.0892727747253	1886.9890630852408	2930.2594514998787
99	ngf_04310_00032755408	3.21	one	ɔ	0.06	59.62263263263665	188.89316972869634	566.2098171725178	1067.0683798443413	2532.6881017731434
102	ngf_04310_00032755408	3.395	person	aː	0.0700000000000002	59.02217773591041	178.43693419085022	513.0757366346551	855.3022538324146	2110.8522529900347
104	ngf_04310_00032755408	3.57	person	u	0.04	52.41846509145368	183.22849500743854	449.6858947571633	1790.5339882007704	2680.941708084006
108	ngf_04310_00065298831	1.61	urhobo	aː	0.0799999999999998	51.92722825752897	211.48617725885848	408.6673447036615	1263.2477995945928	2695.356223137573
110	ngf_04310_00065298831	1.75	urhobo	o	0.1400000000000001	66.52330903319772	220.7234447287778	451.00735533017246	1239.0078234367986	2914.534569616668
112	ngf_04310_00065298831	1.965	urhobo	o	0.0899999999999998	67.92603675737207	223.4409717116839	453.4561737125963	1098.4410736781338	2872.869183820565
113	ngf_04310_00065298831	2.055	indigenous	i	0.0900000000000003	67.04094581921956	222.56842543498237	447.5903208539748	2237.296208713937	2694.8809735711948
116	ngf_04310_00065298831	2.27	indigenous	i	0.0599999999999996	58.72513960003954	245.97133384507367	457.7710156678325	2236.147179569004	2995.1280329907577
118	ngf_04310_00065298831	2.385	indigenous	i	0.0299999999999998	61.95749057914608	264.1644077992896	402.9073618519011	2272.898580213704	3001.634113659138
120	ngf_04310_00065298831	2.53	indigenous	u	0.1199999999999996	63.8423290612535	262.21624193410753	587.061457790329	1498.1143567800268	2075.644596441224
123	ngf_04310_00065298831	2.765	governments	ɔ	0.0699999999999998	64.21806413510389	192.90537060737805	554.431614647256	1191.0903063802616	2957.855268009508
125	ngf_04310_00065298831	2.845	governments	a	0.0299999999999998	58.0620096915132	182.7706205815399	388.0497496654932	1275.5396338465275	2787.958190818015
128	ngf_04310_00065298831	2.97	governments	ɛ	0.0799999999999996	58.59743426416403	178.17934606285488	467.2343300056344	780.9701599845532	2442.830828630934
133	ngf_04310_00065298831	3.47	have	a	0.1	59.24716968730899	--undefined--	930.394958351584	1301.5022569389437	1601.0265238777174
135	ngf_04310_00065298831	3.61	an	a	0.08	60.88573493160176	190.4890089077496	750.9789999845626	1109.1496001288158	1691.9775904408073
137	ngf_04310_00065298831	3.78	ovie	ɔ	0.1400000000000001	55.54840314727982	195.7510468270163	447.1077244046837	984.735873864002	3055.993477313109
139	ngf_04310_00065298831	4.065	ovie	i	0.2099999999999999	52.20070231443557	173.75465488284757	389.5146611867583	2617.82772631079	3134.057221794158
142	ngf_04310_00065298831	4.445	who	uː	0.0499999999999998	60.09836771552133	314.09290498859787	422.4654385581747	1056.9147250695412	2781.8230737736435
143	ngf_04310_00065298831	4.494999999999999	is	i	0.0499999999999998	62.67955862306382	243.13463111433626	445.3380701461163	2393.4103329936465	2933.1636456684246
146	ngf_04310_00065298831	4.625	the	i	0.0299999999999993	58.21482917103055	199.54294642800556	409.6590441703574	1049.1400867285936	2278.385435252772
149	ngf_04310_00065298831	4.94	highest	i	0.04	57.97292838682332	198.4882380076569	525.4285719065725	917.34709594682	2350.0657802458986
153	ngf_04310_00065298831	5.1850000000000005	political	ɔ	0.0300000000000002	58.36728655679261	--undefined--	517.9210247999079	1638.03192434927	2874.6893012820547
155	ngf_04310_00065298831	5.275	political	i	0.0300000000000002	58.36919471924646	179.84571948037689	363.3945885307234	1919.571062940044	2769.726505229017
157	ngf_04310_00065298831	5.415	political	i	0.0500000000000007	52.802721618204686	187.410031671683	382.12759877343416	1562.4686730475178	2946.047492308805
159	ngf_04310_00065298831	5.525	political	a	0.0300000000000002	55.78942919219296	191.9760342602844	384.7665997170004	1049.956240735944	2919.515742998936
162	ngf_04310_00065298831	5.745	figure	i	0.0700000000000002	55.858553179835006	183.87271472172299	371.3249741568274	2476.171450253446	2918.784086884239
164	ngf_04310_00065298831	5.949999999999999	figure	a	0.1399999999999996	47.3418372467221	84.14666127030651	448.7263176959981	964.6113244449068	2778.034275206488
167	ngf_04310_00160098337	1.045	it	i	0.09	41.18478310945935	--undefined--	438.01848640222505	2698.197646126444	3134.8161539237326
169	ngf_04310_00160098337	1.19	is	i	0.06	58.13052317302201	266.9312219013628	409.0650499952325	1930.4057441241612	2921.485945576502
172	ngf_04310_00160098337	1.3050000000000002	the	i	0.03	67.29498890336242	261.2621925091246	512.9309673763821	2087.244768885129	2930.6019432678213
174	ngf_04310_00160098337	1.465	major	e	0.1100000000000001	68.02961502503089	297.2594650577154	596.7387217402854	1800.6982833503469	2393.508281516388
176	ngf_04310_00160098337	1.63	major	ɔ	0.1399999999999999	68.92070490374252	331.26284744843366	722.0473755614214	1650.7681979155125	2988.688136434221
178	ngf_04310_00160098337	1.775	river	i	0.09	66.7706132317669	254.65018240716032	483.98350925424427	2185.467979842172	2786.724603210675
180	ngf_04310_00160098337	1.9	river	a	0.04	67.0565489722998	235.5741897497398	702.3544858802746	1549.8043675220165	2769.0137645378395
181	ngf_04310_00160098337	1.985	and	a	0.1299999999999999	64.57495980786562	214.3974301478458	784.0837892317282	1704.159370194328	2193.6178893531164
184	ngf_04310_00160098337	2.245	source	ɔ	0.0499999999999998	61.488611405678	207.6719496955521	557.8016567336539	1477.863150668835	3104.265621710991
186	ngf_04310_00160098337	2.405	of	ɔ	0.0500000000000002	63.5669621792818	181.95604563503997	538.9537714389172	1333.8081858078508	2961.8117749600574
189	ngf_04310_00160098337	2.625	water	ɔ	0.0700000000000002	63.23335634190997	191.69084652472088	541.7824895896396	1190.066860784095	3076.1199467294587
191	ngf_04310_00160098337	2.86	water	a	0.1600000000000001	51.8566180854917	176.63956619943127	682.3712298537471	1581.4513145894753	2936.5940290036588
193	ngf_04310_00160098337	3.295	in	i	0.1299999999999999	52.535973179577006	188.8511126990091	448.1046321278658	911.495036299842	3011.511376552954
196	ngf_04310_00160098337	3.485	that	a	0.0899999999999998	68.54348291474142	214.63824205190446	804.0967948587272	1748.2028464517423	2579.326544951052
199	ngf_04310_00160098337	3.665	part	a	0.0700000000000002	65.5790163679697	203.52709007801042	780.2333114512596	1602.3705238007224	2861.0420570243705
201	ngf_04310_00160098337	3.785	of	ɔ	0.0500000000000002	59.935687736614746	194.16199004341328	445.9222976034213	1658.8330818830532	3041.7306165788123
204	ngf_04310_00160098337	3.885	the	i	0.0299999999999998	54.712180967471305	178.80814727462425	384.1609039126625	1927.64712755841	3103.117645071214
206	ngf_04310_00160098337	4.065	sahara	a	0.0900000000000007	61.99123267961152	179.94958082365045	747.3817752788674	1671.8178167741955	1824.7210312285445
208	ngf_04310_00160098337	4.154999999999999	sahara	a	0.0300000000000002	63.50140981610021	184.18327226320173	774.0444062508946	1659.669370221692	2583.897296327606
210	ngf_04310_00160098337	4.3	sahara	a	0.0600000000000005	62.69921964857901	188.94192685525866	716.4524757277886	1598.6921086202178	1883.1588805546296
212	ngf_04310_00160098337	4.43	desert	ɛ	0.1000000000000005	60.848489816650535	177.38961936928436	498.4066375939828	1187.0829479936654	2119.46561927911
214	ngf_04310_00160098337	4.595	desert	a	0.0899999999999998	53.739855534501295	165.75820586714653	395.30525402323394	671.709148684344	1819.854929924095
218	ngf_04310_00225670790	0.935	a	a	0.0899999999999999	53.0819756097404	232.00068266778663	488.5761143399766	2355.401354859675	3154.828443364207
220	ngf_04310_00225670790	1.085	person	aː	0.05	65.26641856795761	280.75494828431107	589.6576508303689	1701.9408442550662	2267.2543965470727
222	ngf_04310_00225670790	1.225	person	u	0.1100000000000001	62.13904626090674	305.27323995428316	526.3667398202739	1227.8520151315574	2245.3624248550227
225	ngf_04310_00225670790	1.39	reads	iː	0.0799999999999998	67.02489309391234	244.6754132031137	484.089304873523	2441.5206162822046	2995.181902450968
230	ngf_04310_00225670790	1.635	from	ɔ	0.0299999999999998	64.87069062843783	205.41885060821178	589.1774048583775	1423.8738064733916	2710.5100267639946
232	ngf_04310_00225670790	1.745	a	a	0.07	63.328177563703306	193.34220015953937	435.0484708261704	2106.105229456792	2773.021305249365
234	ngf_04310_00225670790	1.955	futuristic	uː	0.09	61.507327485682914	199.3553391724792	389.3894526845192	1765.4532334138098	2749.402241541416
236	ngf_04310_00225670790	2.135	futuristic	a	0.0900000000000003	63.4347000937811	190.95639542824833	545.1515756356334	1577.1941589769858	2458.33070536402
237	ngf_04310_00225670790	2.215	futuristic	i	0.0699999999999998	65.34686641225328	200.24043380278547	401.42201944665874	2311.223834482388	2773.3495052566923
240	ngf_04310_00225670790	2.4400000000000004	futuristic	i	0.06	61.58891067854751	230.38470792135942	448.6016678271771	2292.32403412894	2929.139558070505
244	ngf_04310_00225670790	3.115	display	i	0.0299999999999998	55.66322022475866	171.01764941961613	370.97048098027466	2037.585666681658	2982.504171081589
248	ngf_04310_00225670790	3.37	display	e	0.06	63.33062861234711	179.57924535820544	373.9678788165077	2181.5527465435835	2350.3883008141843
252	ngf_04310_00225670790	3.69	screen	iː	0.06	58.9613181442308	170.03603298913296	440.5394069188959	1125.525299879698	2537.9707214489285
257	ngf_04310_00348137995	1.085	let's	ɛ	0.07	71.03171335629747	448.02146935944893	833.3552438528486	1489.6695385030284	2520.6602737835788
262	ngf_04310_00348137995	1.3450000000000002	break	e	0.05	76.14125172352186	255.80615398049733	510.3836591092831	1990.014758872972	2638.170331406649
265	ngf_04310_00348137995	1.535	the	i	0.09	60.28030600557879	445.07194656887964	456.38977397885606	2268.758867339166	2412.93213912737
269	ngf_04310_00348137995	1.955	with	i	0.03	56.10989293966942	186.23381790570286	363.335492125725	1894.925719423433	2793.1982350263943
271	ngf_04310_00348137995	2.1	some	ɔ	0.06	62.75028675828727	192.8881936659923	554.6674137389866	1331.0014578993612	2929.9634779131616
274	ngf_04310_00348137995	2.31	warm	ɔ	0.04	65.82791252965323	197.28072761183483	526.4302218840502	823.6446305708312	2848.432680431197
276	ngf_04310_00348137995	2.455	up	ɔ	0.0499999999999998	64.33863306143073	185.12530002060794	519.8118264952765	962.8467238974298	2818.3085834784965
280	ngf_04310_00348137995	2.735	questions	ɛ	0.0499999999999998	62.87974591514712	175.55024917306156	501.38041643357576	1607.6774681118684	2974.2326613827317
283	ngf_04310_00348137995	3.035	questions	ɔ	0.0899999999999998	56.99648620754971	168.15794962063828	452.6423796581456	1796.3237977886397	2779.4047787010163
289	ngf_04310_00359630587	1.165	choose	uː	0.1499999999999999	69.94789627363595	417.6445917198843	437.4626035950556	1441.825632079649	2529.9261833403352
292	ngf_04310_00359630587	1.36	the	e	0.0399999999999998	66.77773148466515	225.83443690787735	443.7385028296746	2027.6513645119533	2192.382009186513
297	ngf_04310_00359630587	1.855	your	ɔ	0.03	65.73485755582365	194.04795349924336	580.3475976749421	1587.96914868235	2966.537676462628
298	ngf_04310_00359630587	1.91	assistant	a	0.0799999999999998	65.37171002839098	189.0013726570398	751.1880269931655	1657.1648019593188	1763.380296408122
300	ngf_04310_00359630587	2.085	assistant	i	0.0300000000000002	54.881406151633634	--undefined--	392.7868066000765	1870.29174953274	3012.8650167794704
303	ngf_04310_00359630587	2.28	assistant	a	0.1	63.57840116970215	213.95886042903433	772.1672734859953	1709.7720200832491	2557.45658832568
307	ngf_04310_00359630587	2.505	will	i	0.0299999999999998	61.96986723483999	190.01089774624654	379.1108025671521	944.4520261597424	2938.9657856130866
310	ngf_04310_00359630587	2.71	use	uː	0.1399999999999996	60.278744825207816	190.00697696659628	332.15687581031654	2422.4125024520035	2781.1399187358634
313	ngf_04310_00359630587	2.975	to	uː	0.0499999999999998	56.46537158298885	173.81900312972732	342.88595876570406	1640.2735867776814	2850.8303870973164
315	ngf_04310_00359630587	3.15	talk	ɔ	0.08	63.50946896716664	186.5825765474952	562.7885359446743	1214.217781440753	2767.8265817047504
318	ngf_04310_00359630587	3.4	to	uː	0.04	58.47305151177695	171.33952406542193	341.82801722572907	1926.01105183994	2892.6541890529857
320	ngf_04310_00359630587	3.59	you	u	0.1200000000000001	55.68777102602128	171.3449130577569	344.9456702125521	1436.3475174350024	2602.018896258281
324	ngf_04310_00604420510	1.095	kaduna	a	0.0699999999999998	65.09382700331378	237.73874313328457	712.9930794908579	1746.3544617315818	2073.033767569605
326	ngf_04310_00604420510	1.1949999999999998	kaduna	uː	0.07	63.211606241040286	280.30328593540605	561.1868408193797	1808.651259736496	2802.201193375078
328	ngf_04310_00604420510	1.34	kaduna	a	0.0999999999999998	61.47093698972343	318.9814923664057	760.3685092196918	1354.4994295099084	1902.0304027363848
329	ngf_04310_00604420510	1.4049999999999998	is	i	0.03	62.17019678348444	287.2983840386178	477.2309735509242	782.6717457960706	2038.264847553726
331	ngf_04310_00604420510	1.515	an	a	0.07	64.47447551127227	196.22330385722773	704.827302077849	1806.4479130608509	2307.384006109561
333	ngf_04310_00604420510	1.63	industrial	i	0.0599999999999998	60.85953352234435	186.86318848501273	465.9479109847061	1743.5405843170838	2178.404489692375
336	ngf_04310_00604420510	1.845	industrial	ɔ	0.0899999999999998	62.98856948842357	200.52299278701153	579.2903340539036	1577.081073532437	2880.496900923384
340	ngf_04310_00604420510	2.115	industrial	i	0.0299999999999998	64.17807757628391	211.77742468691986	617.3444364707821	1998.2815538657007	2827.7882581986246
341	ngf_04310_00604420510	2.17	industrial	a	0.08	66.19929756110544	207.00491504568646	788.7374607338115	1544.9719809949806	2922.9259255995858
344	ngf_04310_00604420510	2.435	centre	ɛ	0.0899999999999998	59.17164326534929	95.95687356722216	526.6890732318775	2048.6725135644942	3014.1321689050137
347	ngf_04310_00604420510	2.7750000000000004	centre	a	0.2299999999999999	51.48956189841911	171.16895114725043	747.7506992112275	1542.3181654192476	2854.118205659451
349	ngf_04310_00604420510	3.34	of	ɔ	0.1200000000000001	49.02427316482984	--undefined--	640.3079878694506	1124.4896636518638	2984.032757198247
352	ngf_04310_00604420510	3.55	northern	ɔ	0.06	65.404243916819	210.4361251617707	604.8116503907163	1536.293443207692	2731.14724278478
354	ngf_04310_00604420510	3.65	northern	a	0.08	65.9069476801726	216.75178312078344	657.7999634210531	1583.7329469905023	2288.500761983452
359	ngf_04310_00604420510	4.01	nigeria	i	0.04	62.76616219664892	188.3115390427478	384.2674959125047	2234.877623655379	2881.026422140786
361	ngf_04310_00604420510	4.1	nigeria	i	0.0599999999999996	63.093894249060185	188.82139578683856	463.71080950628846	2090.424902201627	2690.462486014965
362	ngf_04310_00604420510	4.16	nigeria	a	0.0600000000000005	60.949648720735055	185.00538854556027	672.3843605150788	1388.5090123803068	2049.9090412623186
363	ngf_04310_00604420510	4.215	and	a	0.0499999999999998	59.2695166670982	178.80648246266622	582.7117879014518	1521.8354462482005	1824.6037994231003
366	ngf_04310_00604420510	4.355	the	i	0.0300000000000002	57.41586870745963	171.38936295755042	394.6442942003388	2141.606005960614	2990.7068795119703
368	ngf_04310_00604420510	4.48	middle	i	0.04	58.46372105244894	172.52004434973992	396.4740469860658	710.0470354406683	2497.313060522908
370	ngf_04310_00604420510	4.58	middle	ʊ	0.0600000000000005	60.5253547482176	174.18751603818703	365.1779246777698	1272.435183072372	2825.1376670866025
373	ngf_04310_00604420510	4.765000000000001	belt	ɛ	0.0699999999999994	57.52123805419999	166.64535691562148	493.3470981725527	1663.4887641840237	2864.693454346954
379	ngf_04310_00659019005	1.1949999999999998	maria	a	0.03	60.11665981634422	230.96408699774412	903.762941453654	1506.6310747109449	2568.0380274133263
382	ngf_04310_00659019005	1.46	maria	a	0.04	63.23857259432317	287.99589478472217	787.0302291506207	1605.2864558993326	1902.0699203678516
383	ngf_04310_00659019005	1.495	has	a	0.03	60.89963372241373	243.16536650012455	647.4214940351584	1171.424354741066	1873.9496834180848
387	ngf_04310_00659019005	1.73	stayed	e	0.08	65.56424111588098	229.7082895681404	461.9661173305665	2040.5035664262552	2991.502706694849
389	ngf_04310_00659019005	1.835	in	i	0.03	60.90200034635131	202.138734073157	412.1284399680104	1264.8195761091451	2375.993904766895
394	ngf_04310_00659019005	3.075	to	uː	0.0299999999999998	56.63708150777594	--undefined--	445.13764394767327	1517.6442605305374	2881.203655579219
395	ngf_04310_00659019005	3.15	avoid	a	0.1200000000000001	66.0556658197276	200.82669399856306	807.0142711157808	1450.8806240130216	2878.157714928236
399	ngf_04310_00659019005	3.59	her	a	0.08	59.24384326993704	184.90692584390953	712.027324473692	842.0643393534972	1783.5486655571344
401	ngf_04310_00659019005	3.795	feelings	iː	0.0499999999999998	60.57935115079437	213.07622491556145	426.65581931586456	1911.7979428143092	2774.545459928762
403	ngf_04310_00659019005	3.93	feelings	i	0.08	60.50595231146619	202.891726635233	428.4676136561284	1199.471778278668	2630.133676381124
408	ngf_04310_00659019005	4.205	for	ɔ	0.0500000000000007	58.15507190582209	184.15112595716843	538.5979682943128	1483.7353511311774	2989.832290201496
410	ngf_04310_00659019005	4.305	the	i	0.0300000000000002	52.14907225741416	173.41843302051524	363.43230877982296	2495.4374133872457	2921.6311115788103
412	ngf_04310_00659019005	4.475	captain	a	0.0699999999999994	57.76781254851487	187.5365759330086	778.0374081882601	1382.6443992351806	2401.805814848693
415	ngf_04310_00659019005	4.72	captain	i	0.08	52.435723004928505	178.71919071326585	487.7557077114156	516.4058268823775	2582.4821756403785
420	ngf_04310_00714417486	0.965	you've	uː	0.03	61.09329421769786	247.0624292417662	447.3524177422135	2437.245653281283	2945.403456893433
423	ngf_04310_00714417486	1.175	turned	aː	0.1099999999999998	63.83691428841998	321.1387694558859	653.6799280473722	1294.6822300297313	2485.051309685466
426	ngf_04310_00714417486	1.34	on	ɔ	0.06	66.59432329643985	268.56182312035975	615.7807450476	1430.4091634634938	2968.8946891998385
429	ngf_04310_00714417486	1.535	personal	aː	0.07	64.31300403945531	223.8859572950763	609.7176805268468	1712.8707610324184	2543.3004578499454
432	ngf_04310_00714417486	1.79	personal	a	0.1200000000000001	64.74913953879145	214.13354895863537	776.0699815356497	1522.87594413984	2686.195734718452
435	ngf_04310_00714417486	1.94	results	i	0.06	63.37646830015554	187.71953970688446	371.6541852005725	2156.1860138161283	3014.4592373776363
437	ngf_04310_00714417486	2.14	results	ɔ	0.1400000000000001	63.10232352962949	186.47635805643054	569.4136741424674	1296.8415765788998	2999.78805430848
442	ngf_04310_00714417486	2.45	but	ɔ	0.06	61.361627596239096	187.6420987560428	501.1009779301736	1356.4257641834963	2820.253040105823
445	ngf_04310_00714417486	2.59	not	ɔ	0.1	61.31142389993335	206.91055305359424	578.7576339317287	1308.0916542366206	1947.37843282868
451	ngf_04310_00714417486	3.115	match	a	0.0900000000000003	53.57474488691509	170.5688811769919	738.5944531655673	1551.4469566822672	2583.3068832299723
455	ngf_04310_00756814462	1.08	efik	ɛ	0.1399999999999999	58.40051200108643	258.1098012344817	767.9305920697657	2112.4231690126744	2292.390767485316
457	ngf_04310_00756814462	1.345	efik	i	0.0899999999999998	63.29520545211547	225.5156772967643	439.0806388263366	2538.205061713992	3143.5681195050506
460	ngf_04310_00756814462	1.635	ibibio	i	0.1299999999999999	47.73195648382331	199.45073096728964	396.2356971050872	2567.5135518499696	3237.943343279865
462	ngf_04310_00756814462	1.8	ibibio	i	0.08	64.95881396074844	248.766352479261	402.9034862901741	2454.114191244952	2993.663745711886
464	ngf_04310_00756814462	1.94	ibibio	i	0.08	66.63613818267828	261.36477670450415	441.3911188688059	2144.5766786510285	2867.0620466247487
465	ngf_04310_00756814462	1.995	ibibio	o	0.0299999999999998	71.60438147668137	257.2562604395047	520.4237576675373	1584.8351914520867	2548.6702951144707
467	ngf_04310_00756814462	2.17	language	a	0.1200000000000001	63.83636224301375	197.64474094770344	835.1298358215346	1608.9710143068085	2391.040318450075
471	ngf_04310_00756814462	2.455	language	i	0.0899999999999998	60.71952668047966	178.6460412276344	380.7396120766825	2305.056548776798	2884.1963560588183
473	ngf_04310_00756814462	2.595	is	i	0.0699999999999998	53.06637231556202	364.4939605380282	374.5610636902388	2375.514702790761	2920.9073341095063
477	ngf_04310_00756814462	2.835	spoken	o	0.0499999999999998	65.73033144875293	247.42489588957264	503.7146837603724	1223.2615544652808	2963.448835032596
479	ngf_04310_00756814462	2.935	spoken	ɛ	0.0300000000000002	59.30318779814371	296.9461620420376	448.7403301419613	1410.7344068938144	2004.7459855252384
481	ngf_04310_00756814462	2.995	in	i	0.0299999999999998	63.3730040266626	253.67308815298276	357.6422630682124	1182.0456005657686	2568.2972545296548
483	ngf_04310_00756814462	3.13	akwa	a	0.08	60.528092011418174	184.0167768582662	671.4790887364409	1501.4723074187773	1975.7591100054265
486	ngf_04310_00756814462	3.38	akwa	a	0.1200000000000001	64.69208930856921	191.341124593646	754.0634786474518	1834.7610598389483	2491.0346285171577
487	ngf_04310_00756814462	3.475	ibom	i	0.0699999999999998	62.14727264638087	190.70816033637072	415.1068865648825	2155.579892091947	2499.7698975638896
489	ngf_04310_00756814462	3.565	ibom	i	0.0300000000000002	54.444316367743895	181.43027950436033	409.4715837794758	1235.0313382160884	2824.899612027117
490	ngf_04310_00756814462	3.6	ibom	ɔ	0.04	60.24194411087294	183.86642108644983	502.24899025308906	1264.1691025867767	2851.9011416522385
495	ngf_04310_00756814462	3.935	state	e	0.0700000000000002	59.9021103698367	185.44144546054883	546.1834179721759	1455.8642267174578	2878.808070625387
497	ngf_04310_00756814462	4.125	and	a	0.0299999999999993	53.6474996263166	163.68482025195848	372.8825379853288	2000.2340432389883	2601.691561827114
501	ngf_04310_00756814462	4.27	cross	ɔ	0.0799999999999991	53.59409484173413	169.6473603112108	632.3875823490752	1636.7564308901478	1743.9627230044928
505	ngf_04310_00756814462	4.529999999999999	river	i	0.04	55.62398440021931	167.6297451483386	364.0817016994764	2404.136536801476	3029.791247362813
507	ngf_04310_00756814462	4.574999999999999	river	a	0.0300000000000002	44.80687763140708	146.51562910218766	283.4726721817595	2195.932739263328	3036.091929328149
511	ngf_04310_00756814462	4.755	state	e	0.0099999999999997	37.572652315604586	--undefined--	877.91929106019	1947.655284123742	2939.9751530177414
517	ngf_04310_00959202271	1.01	kwara	a	0.06	66.07706932600864	273.4355589365541	791.3509545206684	1405.8049972479555	2360.975524428684
519	ngf_04310_00959202271	1.18	kwara	a	0.04	64.75206819526872	335.75342098950193	654.1145166231624	1457.510479843043	1969.058142318387
522	ngf_04310_00959202271	1.38	state	e	0.0999999999999998	69.32684198700483	243.2641667440697	486.7819686180611	1757.226134693298	2146.805280029802
524	ngf_04310_00959202271	1.58	has	a	0.1599999999999999	57.85919133582862	218.96550151972272	839.8647995643283	1696.483504902489	2130.99072412805
526	ngf_04310_00959202271	1.76	a	a	0.08	63.90290198902352	195.29255699024722	397.0708430211103	1424.096727317802	2139.4053023499887
528	ngf_04310_00959202271	2.03	large	a	0.1599999999999999	66.26271143143394	208.83033159208367	873.6398253628512	1730.9094374479214	1766.747826571053
530	ngf_04310_00959202271	2.24	area	ɛ	0.1199999999999996	45.70420484416947	--undefined--	540.4885326139753	1730.36624815114	2748.631003523888
531	ngf_04310_00959202271	2.325	area	a	0.0500000000000002	65.63437191326629	195.7924672550464	395.54422319403926	1641.5673633383797	2485.8784284901258
533	ngf_04310_00959202271	2.45	area	i	0.06	63.24738633367794	195.70729545580824	461.60876935363706	2012.387993012128	2651.629520214124
534	ngf_04310_00959202271	2.525	area	a	0.0899999999999998	62.8390213463592	186.6920069357299	686.2341054930713	1497.5928023670333	2907.5199030169897
535	ngf_04310_00959202271	2.6	of	ɔ	0.06	62.12265403367692	182.03704880177494	597.9852050507908	1276.8058273945553	2861.037701867603
538	ngf_04310_00959202271	2.85	rich	i	0.06	61.63532432083448	205.74059819568296	398.5540602360944	2269.646008189512	2503.4325140167016
540	ngf_04310_00959202271	3.035	agricultural	a	0.1299999999999999	52.40103777753931	--undefined--	788.4933273601425	1696.8091851797042	2897.6658089263947
543	ngf_04310_00959202271	3.205	agricultural	i	0.0300000000000002	54.26516973130045	169.32656232916304	356.42694976115024	895.0273313295066	2700.3415494255696
545	ngf_04310_00959202271	3.33	agricultural	ɔ	0.04	58.81535306341271	183.06126190083688	524.3806808993254	1332.8527406342937	2976.114557765945
548	ngf_04310_00959202271	3.5	agricultural	ʊ	0.04	58.164243860210775	179.24050228057186	490.14943453003417	1382.9537614065198	2569.3879445281723
549	ngf_04310_00959202271	3.59	agricultural	a	0.1400000000000001	61.515263614302405	179.11870570559648	659.1404615211159	1431.1746359416131	2752.3471539780026
552	ngf_04310_00959202271	3.87	land	a	0.1200000000000001	52.0873037071269	164.15336827475292	804.5219494058198	1508.394267941531	2931.700668826815
558	ngf_04310_00962142180	1.21	montane	ɔ	0.08	65.30655912078107	244.2028502129437	664.4422500250588	1222.65151875906	2239.9111092169646
561	ngf_04310_00962142180	1.46	montane	e	0.1200000000000001	64.60068278527797	297.9097870212639	609.5788780417471	1890.755334652783	2332.2448618538374
564	ngf_04310_00962142180	1.7000000000000002	land	a	0.1599999999999999	69.78026740101981	242.55638544873247	829.052997954555	1673.8758384523542	2235.294020202501
567	ngf_04310_00962142180	1.885	is	i	0.0299999999999998	60.90483385123637	208.8660627494332	396.4550480615709	2065.240470659884	2930.578945249656
570	ngf_04310_00962142180	2.095	mainly	e	0.0900000000000003	65.80086738427717	214.43214910680004	487.86979398163976	1567.4929951870042	2637.221492576539
573	ngf_04310_00962142180	2.255	mainly	i	0.0299999999999998	66.9042272046815	225.17890565844246	438.52577461680585	1981.5447201797112	2477.476518655596
